Signal Anal & Trans Meth	EE	31	46	Average Demand
Signal Anal&Trans Meth	ECE	15	29	Below Average Demand
Signal Process Algorithms	ECE	11	20	Below Average Demand
Signal Process Algorithms	EE	10	26	Below Average Demand
Signal Transduction	BIO	8	56	No Demand
Signaling in Disease	BCH	0	25	No Demand
Signals and Systems	EE	41	77	Below Average Demand
Signs and Representation	COL	4	28	No Demand
Signs and Representation	ENG	5	25	No Demand
Simul & Stochastic Models	IE	29	66	Below Average Demand
Simulation Modeling & Analysis	IE	21	39	Below Average Demand
Site Planning & Design	ARC	3	52	No Demand
Site Planning & Design	PD	13	24	Below Average Demand
Site Planning & Design	URP	5	110	No Demand
Site Planning & Develpmnt	END	26	53	Below Average Demand
Site Planning & Develpmnt	PD	27	9	High Demand
Site Planning and Design	PD	21	50	Below Average Demand
Six Sigma Quality	IE	27	134	No Demand
Sixteenth C Lit	ENG	11	41	No Demand
Skill Devel in Human Svcs	SSC	22	31	Average Demand
Slavery/Underground RR	AAS	15	49	Below Average Demand
Slavery/Underground RR	AMS	5	63	No Demand
Slavery/Underground RR	CPM	4	58	No Demand
Small Group Communic Theo	COM	4	18	No Demand
Small Group Communication	COM	34	77	Below Average Demand
Small Group Processes	PSY	27	60	Below Average Demand
Smart Antennas	EE	24	55	Below Average Demand
Smart Materials	MAE	13	63	No Demand
Smc Field Experience	LIS	21	30	Average Demand
Smrt Cities 3D Viz & Urban Sim	PD	10	28	Below Average Demand
Snapshot to Telepresence	VS	3	16	No Demand
Soa and Web Services	CSE	14	53	No Demand
Soc & Eth Vals in Med	PHI	40	97	Below Average Demand
Soc Action Comm Change	SW	12	25	Below Average Demand
Soc Aging: Theo & Res	SOC	9	22	Below Average Demand
Soc Anthro Adv Research	APY	1	1	High Demand
Soc Eth Values in Med	SSC	30	45	Average Demand
Soc Hist Women 1875-Pres	AMS	6	38	No Demand
Soc Hist Women 1875-Pres	AS	5	89	No Demand
Soc Hist Women 1875-Pres	HIS	22	42	Below Average Demand
Soc Hist Women 1875-Pres	WS	5	37	No Demand
Soc Hist of Sport & Rec	HIS	48	61	Above Average Demand
Soc Hist of Women in U S	GGS	6	42	No Demand
Soc Hist of Women in US	HIS	23	42	Below Average Demand
Soc Hist of Women in US	WS	5	21	No Demand
Soc Phil: Violence	PHI	10	39	No Demand
Soc Resch Mthd 1:Genl App	SOC	13	20	Average Demand
Soc Sec Disability Law	LAW	12	26	Below Average Demand
Soc Sec/Habeas Corp Clerkship	LAW	5	8	Average Demand
Soc Work Administration	SW	12	23	Below Average Demand
Soc of Culture Adv Top	SOC	9	18	Below Average Demand
Soc of Develop Countries	SOC	22	89	No Demand
Soc of Health & Illness	SOC	7	10	Average Demand
Soc of Juvenile Justice	SOC	6	16	Below Average Demand
Soc of School Knowldg	ELP	9	27	Below Average Demand
Soc of Sexuality	SOC	41	113	Below Average Demand
Soc of Wealth & Poverty	SOC	54	151	Below Average Demand
Soc of the Family	SSC	9	139	No Demand
Soc of the Life Course	SSC	6	109	No Demand
Soc. Serv Child/Youth/Fam	SW	15	29	Below Average Demand
Soc/Pol Change in Africa	AAS	19	31	Average Demand
Soccer	ATH	22	77	No Demand
Social & Political Phil	PHI	9	36	No Demand
Social & Preventive Med	SPM	85	250	Below Average Demand
Social Change	SOC	47	71	Average Demand
Social Cognition	PSY	31	62	Below Average Demand
Social Context/Human Bio	SW	18	68	No Demand
Social Dance 1	ATH	24	20	High Demand
Social Dance 1	REC	6	20	No Demand
Social Dance 2	ATH	23	20	High Demand
Social Dance 2	REC	1	20	No Demand
Social Dance	THD	27	51	Below Average Demand
Social Documentation	DMS	7	1	High Demand
Social Documentation	ENG	3	13	No Demand
Social History in Europe	AMS	1	44	No Demand
Social History of Europe	AMS	6	24	No Demand
Social History of Europe	HIS	17	36	Below Average Demand
Social Inequalities & Health	SOC	49	49	High Demand
Social Inequality	SOC	38	61	Average Demand
Social Justice	CPM	11	31	Below Average Demand
Social Media & Networks	DMS	7	99	No Demand
Social Network Analytics	MGS	31	61	Below Average Demand
Social Network Behavior Models	IE	8	67	No Demand
Social Networks Analysis	COM	39	45	Above Average Demand
Social Organization	SOC	11	58	No Demand
Social Philosophy	PHI	22	43	Below Average Demand
Social Photography 1	CPM	12	21	Below Average Demand
Social Photography 2	CPM	2	22	No Demand
Social Problems of Living	NUR	4	16	No Demand
Social Problems	SOC	64	92	Average Demand
Social Problems	SW	8	20	Below Average Demand
Social Psych Res Methods	PSY	8	24	Below Average Demand
Social Psychology	CEP	14	25	Below Average Demand
Social Psychology	PSY	155	194	Above Average Demand
Social Question-19c Novel	FR	8	28	No Demand
Social Research Methods	SOC	40	62	Average Demand
Social Research Methods	SSC	37	52	Average Demand
Social Sta 2:Causal Models	SOC	15	20	Average Demand
Social Stigma	PSY	37	44	Above Average Demand
Social Stratification	SOC	8	24	Below Average Demand
Social Studies Curriculum	LAI	15	15	High Demand
Social Theories of Gender	SOC	27	35	Above Average Demand
Social Work Process	SW	7	18	Below Average Demand
Social Work Scholarship	SW	7	24	No Demand
Social and Mobile Media	DMS	18	21	Above Average Demand
Socialist Economies	ECO	22	43	Below Average Demand
Socialist Left in 20c	SSC	12	37	Below Average Demand
Socialist Left in Europe	PSC	19	45	Below Average Demand
Societal Impact	OTD	6	14	Below Average Demand
Societal Impact	RSC	2	14	No Demand
Societal Limit/Impact	OTD	5	42	No Demand
Society & the Individual	SOC	12	20	Below Average Demand
Sociolinguistics Methods	LIN	9	16	Below Average Demand
Sociolinguistics	LIN	11	38	No Demand
Sociolog Res Meth in Ed 2	OAP	20	27	Average Demand
Sociological Bases of Ed	ELP	18	28	Average Demand
Sociological Bases of Ed	OAP	19	28	Average Demand
Sociology of Adolescence	SOC	46	70	Average Demand
Sociology of Adolescence	SSC	6	79	No Demand
Sociology of Aging	SOC	45	67	Average Demand
Sociology of Aging	SSC	4	74	No Demand
Sociology of American Jews	SOC	52	59	Above Average Demand
Sociology of City Life	SOC	47	80	Below Average Demand
Sociology of Communication	COM	29	37	Above Average Demand
Sociology of Culture	SOC	27	42	Average Demand
Sociology of Development	SOC	13	12	High Demand
Sociology of Deviance	SOC	43	82	Below Average Demand
Sociology of Deviance	SSC	9	110	No Demand
Sociology of Diversity	SOC	73	107	Average Demand
Sociology of Diversity	SSC	9	122	No Demand
Sociology of Education	ELP	22	36	Average Demand
Sociology of Education	OAP	18	23	Above Average Demand
Sociology of Education	SOC	40	61	Average Demand
Sociology of Families	SOC	75	103	Average Demand
Sociology of Gender	SOC	43	72	Below Average Demand
Sociology of Gender	SSC	10	95	No Demand
Sociology of Happiness	SOC	74	98	Above Average Demand
Sociology of Higher Educ	SOC	2	12	No Demand
Sociology of Immigration	SOC	31	60	Below Average Demand
Sociology of Knowledge	SOC	13	18	Average Demand
Sociology of Law	SOC	35	63	Below Average Demand
Sociology of Law	SSC	11	86	No Demand
Sociology of Literature	SOC	33	46	Average Demand
Sociology of Popular Culture	SOC	49	89	Below Average Demand
Sociology of Poverty	SOC	10	24	Below Average Demand
Sociology of Punishment	SOC	44	69	Average Demand
Sociology of Punishment	SSC	14	91	No Demand
Sociology of Religion	SOC	27	46	Below Average Demand
Sociology of War	SOC	60	79	Above Average Demand
Sociology of Work	SOC	55	86	Average Demand
Sociology of the Family	SOC	15	454	No Demand
Socrates & His Friends	CL	20	25	Above Average Demand
Socrates & His Friends	PSC	5	23	No Demand
Soft Design Devel & Test	CS	34	59	Below Average Demand
Soft Design Devel & Test	CSE	27	53	Below Average Demand
Soft Eng Tools Bldg Blks	ECE	15	40	Below Average Demand
Soft Rock 1	GLY	15	15	High Demand
Soft Rock 2	GLY	16	22	Average Demand
Software Dev Proj Mgmt	CSE	11	39	No Demand
Software Dev Proj Mgmt	ECE	13	39	Below Average Demand
Software Eng Concepts	CSE	19	95	No Demand
Software Eng Concepts	ECE	10	25	Below Average Demand
Software Reqs Engineering	CSE	5	30	No Demand
Software Reqs Engineering	ECE	5	30	No Demand
Software Testing	ECE	7	68	No Demand
Soil Mechanics	CIE	84	147	Below Average Demand
Soils Laboratory Methods	GEO	3	30	No Demand
Solid State Opt Dev	ECE	4	26	No Demand
Solid State Physics 1	PHA	15	41	Below Average Demand
Solid State Physics 1	PHY	11	40	No Demand
Solid State Physics 2	PHA	9	41	No Demand
Solid State Physics 2	PHY	7	32	No Demand
Solid State Physics	PHY	7	22	Below Average Demand
Solution Chemistry	CHE	0	16	No Demand
Solution Focused Practice	SW	6	48	No Demand
Sophomore Tutorial	AHI	0	11	No Demand
Sound Design	DMS	6	28	No Demand
Sound Media Poetics	DMS	16	30	Below Average Demand
Sound Poetics	ENG	6	30	No Demand
Sources of Modern Theater	TH	11	21	Below Average Demand
Sources of Modern Theatre	TH	7	14	Below Average Demand
South Africa: Pol/Soc	AAS	14	24	Below Average Demand
Southern Africa	AFS	1	27	No Demand
Soviet Union History Top	HIS	8	21	Below Average Demand
Sp Prob Monotype & Relief	ART	0	32	No Demand
Sp Top Com Theory/Research	COM	19	33	Below Average Demand
Sp Top Speech Physiology	CDS	26	30	Above Average Demand
Sp Top in Finance	MGF	17	50	Below Average Demand
Sp Top in Hum Res	MGI	30	70	Below Average Demand
Sp Top in Info Systems	MGS	21	63	Below Average Demand
Sp Top in Management	MGG	18	50	Below Average Demand
Sp Top in Marketing	MGM	21	50	Below Average Demand
Sp Top in Operations	MGS	0	71	No Demand
Sp Top in Sales Mgt	MGM	23	65	Below Average Demand
Sp Top in Urban Sociology	SOC	9	20	Below Average Demand
Sp Top	CDS	10	36	No Demand
Sp Top	MGT	13	46	No Demand
Sp Top	PD	14	27	Below Average Demand
Sp Top	SOC	9	20	Below Average Demand
Sp Top	URP	0	40	No Demand
Sp Topic Info Networks	INF	0	25	No Demand
Sp Topic Info Research	INF	11	35	Below Average Demand
Sp Topic Informatics & Web	INF	20	34	Below Average Demand
Sp Topics Bhvrl Eco Fin Mkt	ECO	11	45	No Demand
Sp Topics Geotechnical	CIE	10	39	No Demand
Sp Topics	SW	5	47	No Demand
Sp Tpcs:Micro Applics	MFC	11	27	Below Average Demand
Spa Am Novel 1: Pre 1940	SPA	9	24	Below Average Demand
Spa Am Novel 2: Post 1940	SPA	10	27	Below Average Demand
Spa/Heritage Speakers 1	SPA	8	23	Below Average Demand
Spa/Heritage Speakers 2	SPA	7	21	Below Average Demand
Space & Geometry Rec	ARC	62	41	High Demand
Space Dyn & Cntrl	MAE	11	142	No Demand
Space Dyn & Ctrl	MAE	59	138	Below Average Demand
Space and Geometry	ARC	71	77	High Demand
Space-time Analysis	GEO	15	12	High Demand
Span Am Avantgarde Poetry	SPA	9	21	Below Average Demand
Span Am Cult &Civilization	SPA	31	63	Below Average Demand
Span Am Cult&Civilization	AHI	3	46	No Demand
Span Am Lit Main Currents	SPA	17	22	Above Average Demand
Span Amer Colonial Period	SPA	10	26	Below Average Demand
Span Amer Lit in Trans	ENG	7	22	Below Average Demand
Span Amer Lit in Trans	LLS	5	21	No Demand
Span Amer Lit in Trans	SPA	13	28	Below Average Demand
Span Amer Short Story	AMS	5	1	High Demand
Span Culture & Civiliztn	SPA	27	38	Average Demand
Span Lang Through Theater	SPA	16	27	Below Average Demand
Span Lit in Translatn	ENG	8	38	No Demand
Span Lit: 18thc to Present	SPA	23	25	High Demand
Span Lit:Middle Ages-17c	SPA	18	21	Above Average Demand
Span Sociolinguistics 2	SPA	1	113	No Demand
Spanish Amer Short Story	SPA	14	20	Average Demand
Spanish American Novel	SPA	14	28	Below Average Demand
Spanish American Poetry	AMS	1	28	No Demand
Spanish American Poetry	SPA	9	25	Below Average Demand
Spanish American Theater	SPA	10	23	Below Average Demand
Spanish American Themes	SPA	23	29	Above Average Demand
Spanish Civil War	HIS	12	22	Below Average Demand
Spanish Conquest Chronicle	AMS	1	22	No Demand
Spanish Conquest Chronicle	SPA	4	22	No Demand
Spanish Convers & Comp	SPA	16	21	Above Average Demand
Spanish Lit Golden Age	SPA	16	24	Average Demand
Spanish Lit Middle Ages	SPA	16	21	Above Average Demand
Spanish Lit in Translatn	SPA	5	38	No Demand
Spanish Phonology	SPA	9	27	Below Average Demand
Spanish Romantsm & Realsm	SPA	16	27	Below Average Demand
Spanish Syntax	SPA	10	25	Below Average Demand
Spanish Women Writers	SPA	21	28	Average Demand
Spanish for Bilinguals	SPA	13	24	Below Average Demand
Spanish for Pharmacists	PHM	23	49	Below Average Demand
Spanish-American Poetry	SPA	17	28	Average Demand
Spanish-American Theater	SPA	19	23	Above Average Demand
Spanish-American Theatre	SPA	17	24	Average Demand
Spatial Decision Support	GEO	4	33	No Demand
Spatial Ontology	PHI	17	39	Below Average Demand
Spatial Statistics	GEO	14	27	Below Average Demand
Spatl Prob Multnatl Oper	GEO	9	15	Below Average Demand
Spec Ed Law & Practice	LAW	7	14	Below Average Demand
Spec Issues Audiology II	CDS	8	15	Below Average Demand
Spec Issues Audiology I	CDS	8	24	Below Average Demand
Spec Prbs Casting Fndry	ART	1	7	No Demand
Spec Prbs Design	ART	0	15	No Demand
Spec Prbs Drawing	ART	0	29	No Demand
Spec Prbs Illustration	ART	0	18	No Demand
Spec Prbs Intaglio	ART	0	24	No Demand
Spec Prbs Lithography	ART	0	16	No Demand
Spec Prbs Painting	ART	0	35	No Demand
Spec Prbs Photography	ART	0	18	No Demand
Spec Prbs Sculpture	ART	0	7	No Demand
Spec Prbs Technical Photo	ART	0	21	No Demand
Spec Prbs Typographics	ART	0	17	No Demand
Spec Prbs Visi Comunic	ART	0	15	No Demand
Spec Probs Casting Fndry	ART	1	5	No Demand
Spec Probs Computer Art	ART	1	6	No Demand
Spec Probs Crafts	ART	2	2	High Demand
Spec Probs Design	ART	2	5	Below Average Demand
Spec Probs Drawing	ART	1	20	No Demand
Spec Probs Illustration	ART	1	12	No Demand
Spec Probs Intaglio	ART	2	24	No Demand
Spec Probs Painting	ART	1	58	No Demand
Spec Probs Photography	ART	1	19	No Demand
Spec Probs Printmaking	ART	1	21	No Demand
Spec Probs Sculpture	ART	1	8	No Demand
Spec Probs Tecncl Ph	ART	0	14	No Demand
Spec Probs Typographics	ART	0	14	No Demand
Spec Probs Visual Comunic	ART	1	4	No Demand
Spec Top App Prin Plg Dsn	AP	11	31	Below Average Demand
Spec Top Mass Communictn	COM	29	91	Below Average Demand
Spec Top Theo Plng & Dsn	AP	11	15	Average Demand
Spec Top in Cartography	GEO	9	19	Below Average Demand
Spec Top in Computer Eng	ECE	4	38	No Demand
Spec Top in Interper Com	COM	11	50	No Demand
Spec Top in Interper Comm	COM	25	42	Below Average Demand
Spec Top in Mass Com	COM	131	155	Above Average Demand
Spec Top in Mass Comm	COM	24	43	Below Average Demand
Spec Top in Organiz Comm	COM	41	79	Below Average Demand
Spec Top in Statistics	STA	4	58	No Demand
Spec Top in Vis Studies	VS	10	18	Below Average Demand
Spec Top:Sem in Des Theor	ARC	4	31	No Demand
Spec Top:	COM	8	28	No Demand
Spec Top	LIS	3	4	Average Demand
Spec Top	PD	10	29	Below Average Demand
Spec Top	PHI	11	44	No Demand
Spec Top	URP	19	32	Below Average Demand
Spec Topics Cnlg Psy	CEP	32	67	Below Average Demand
Spec Topics Environmental	CIE	7	41	No Demand
Spec Topics Vs	VS	2	16	No Demand
Spec Topics in Adv Acting	TH	10	109	No Demand
Spec Topics in Enzymology	BCH	6	40	No Demand
Spec Topics in Health Care	MFC	16	47	Below Average Demand
Spec Topics in Management	MGT	6	52	No Demand
Spec Topics	GLY	10	35	No Demand
Spec Topics	GSE	12	27	Below Average Demand
Spec Topics	MFC	7	41	No Demand
Spec Topics	PHI	19	56	Below Average Demand
SpecTopics in Jewish Thought	COL	1	28	No Demand
Special Cartographic Top	GEO	6	24	No Demand
Special Ed Admin & Policy	OAP	9	21	Below Average Demand
Special Ed Law & Practice	LAW	16	35	Below Average Demand
Special Problems Monotype	ART	0	21	No Demand
Special Projects	LIS	0	2	No Demand
Special Techniques	PMY	0	3	No Demand
Special Topic Econ History	ECO	1	46	No Demand
Special Topic Lab	DMS	7	17	Below Average Demand
Special Topic	AAS	6	57	No Demand
Special Topic	CDS	11	51	No Demand
Special Topic	SOC	43	78	Below Average Demand
Special Topics 2	SPA	11	26	Below Average Demand
Special Topics 3	GEO	5	25	No Demand
Special Topics Filmmaker	DMS	12	30	Below Average Demand
Special Topics I	SPA	13	34	Below Average Demand
Special Topics Inorg Chem	CHE	19	66	No Demand
Special Topics Lab Env Design	END	1	20	No Demand
Special Topics Lab Env Design	PD	2	1	High Demand
Special Topics Lab	ARC	10	44	No Demand
Special Topics Lecture	ARC	9	38	No Demand
Special Topics Structural	CIE	7	51	No Demand
Special Topics Studio	ART	2	13	No Demand
Special Topics Tutorial	ARC	6	35	No Demand
Special Topics in Acctg	MGA	21	76	No Demand
Special Topics in Aging	SOC	9	24	Below Average Demand
Special Topics in Arch.	APY	7	35	No Demand
Special Topics in Dance	THD	10	58	No Demand
Special Topics in Finance	MGF	21	62	Below Average Demand
Special Topics in Hum Res	MGI	21	65	Below Average Demand
Special Topics in Hum Resource	MGI	16	64	No Demand
Special Topics in Intrnl Reltn	PSC	28	63	Below Average Demand
Special Topics in Mod Bio	BIO	5	30	No Demand
Special Topics in Music Th	MTR	9	121	No Demand
Special Topics in Ohr	MGB	1	10	No Demand
Special Topics in Ops	MGO	18	68	No Demand
Special Topics in Physics	PHY	30	44	Average Demand
Special Topics in Strat	MGO	3	38	No Demand
Special Topics in VS	VS	5	19	No Demand
Special Topics	AAP	0	20	No Demand
Special Topics	AAS	7	36	No Demand
Special Topics	AHI	13	38	Below Average Demand
Special Topics	AMS	5	31	No Demand
Special Topics	APY	12	35	Below Average Demand
Special Topics	ARC	5	31	No Demand
Special Topics	ART	9	27	Below Average Demand
Special Topics	AS	3	47	No Demand
Special Topics	BE	6	47	No Demand
Special Topics	BIO	12	36	Below Average Demand
Special Topics	CDN	1	31	No Demand
Special Topics	CDS	10	42	No Demand
Special Topics	CE	6	41	No Demand
Special Topics	CHB	7	51	No Demand
Special Topics	CHI	4	22	No Demand
Special Topics	CIE	6	36	No Demand
Special Topics	CL	14	29	Below Average Demand
Special Topics	COL	5	27	No Demand
Special Topics	COM	7	28	No Demand
Special Topics	CPM	5	26	No Demand
Special Topics	CRC	3	23	No Demand
Special Topics	CSE	11	62	No Demand
Special Topics	DMS	7	41	No Demand
Special Topics	EAS	6	45	No Demand
Special Topics	ECE	8	43	No Demand
Special Topics	ECO	9	31	No Demand
Special Topics	EE	12	48	No Demand
Special Topics	EEH	8	78	No Demand
Special Topics	ELP	13	26	Below Average Demand
Special Topics	END	5	83	No Demand
Special Topics	ENG	6	30	No Demand
Special Topics	ENS	3	97	No Demand
Special Topics	ES	7	45	No Demand
Special Topics	FR	6	24	No Demand
Special Topics	GER	2	18	No Demand
Special Topics	GGS	4	37	No Demand
Special Topics	GLY	5	9	Below Average Demand
Special Topics	HB	12	44	No Demand
Special Topics	HIS	16	43	Below Average Demand
Special Topics	HMN	5	29	No Demand
Special Topics	ICO	14	39	Below Average Demand
Special Topics	IE	7	41	No Demand
Special Topics	INF	6	42	No Demand
Special Topics	ITA	6	27	No Demand
Special Topics	JDS	3	43	No Demand
Special Topics	KOR	9	31	No Demand
Special Topics	LAI	2	19	No Demand
Special Topics	LAW	17	38	Below Average Demand
Special Topics	LIN	1	26	No Demand
Special Topics	LIS	11	36	Below Average Demand
Special Topics	LLS	8	33	No Demand
Special Topics	MAE	9	45	No Demand
Special Topics	MFC	12	30	Below Average Demand
Special Topics	MGB	17	65	No Demand
Special Topics	MGE	17	41	Below Average Demand
Special Topics	MGI	10	54	No Demand
Special Topics	MGO	3	49	No Demand
Special Topics	MGS	3	43	No Demand
Special Topics	MGT	8	56	No Demand
Special Topics	OT	5	33	No Demand
Special Topics	OTD	5	15	Below Average Demand
Special Topics	OTE	4	53	No Demand
Special Topics	PD	13	28	Below Average Demand
Special Topics	PHI	12	45	No Demand
Special Topics	POL	2	33	No Demand
Special Topics	POR	7	22	Below Average Demand
Special Topics	PS	2	35	No Demand
Special Topics	PT	30	50	Below Average Demand
Special Topics	RLL	3	28	No Demand
Special Topics	RSC	4	14	No Demand
Special Topics	SOC	14	31	Below Average Demand
Special Topics	SPA	10	29	Below Average Demand
Special Topics	SPM	0	15	No Demand
Special Topics	SW	10	28	Below Average Demand
Special Topics	SYS	9	46	No Demand
Special Topics	TH	7	55	No Demand
Special Topics	UE	26	51	Below Average Demand
Special Topics	URP	4	61	No Demand
Special Topics	VS	5	15	Below Average Demand
Special Topics	WS	7	30	No Demand
Speech Path in Schools	CDS	20	92	No Demand
Speech Perception	PSY	8	28	No Demand
Speech Science	CDS	26	68	Below Average Demand
Spirituality in SW	SW	16	33	Below Average Demand
Spoken English	ESL	16	22	Average Demand
Spoken Japanese (Int)	JAP	4	2	High Demand
Spoken Korean (Adv)	KOR	6	9	Average Demand
Spoken Korean (Beg)	KOR	17	6	High Demand
Spoken Korean (Int)	KOR	8	9	Above Average Demand
Sport & Exercise Psy	PSY	37	58	Average Demand
Sport and Society	HIS	5	27	No Demand
Sports Dentistry	RDN	10	11	High Demand
Sports Law 2	LAW	18	42	Below Average Demand
Sports Law	LAW	21	50	Below Average Demand
Sptopic Info & Databases	INF	0	23	No Demand
Sr Capstone Grp Des Proj	EE	12	41	No Demand
Sr Res in Asian Studies	AS	2	2	High Demand
Sr Sem Sociology of Law	SSC	2	44	No Demand
Sr Sem: Research Project	AAS	1	9	No Demand
Sta Princ Experimentation	MTH	0	56	No Demand
Stability	CIE	5	26	No Demand
Stable Isotope Environ	GLY	3	35	No Demand
Staff Development	ELP	12	27	Below Average Demand
Staff Train & Development	MGI	14	55	No Demand
Stage Makeup 1	TH	6	8	Average Demand
Stage Management	TH	13	15	Above Average Demand
Standards & Curriculum	LAI	12	11	High Demand
Stat Analysis Group Design	ES	10	53	No Demand
Stat Analysis Group Design	OT	9	120	No Demand
Stat Analysis Group Design	OTD	5	54	No Demand
Stat Analysis Group Design	RSC	2	52	No Demand
Stat Compar & Assoc	STA	0	49	No Demand
Stat Decisions in Mgt	MGQ	70	122	Below Average Demand
Stat Inference Methods	STA	0	32	No Demand
Stat Meth Civil Eng	CIE	17	51	Below Average Demand
Stat Meth Ed Inference 1	CEP	26	49	Below Average Demand
Stat Methods Oral Science	OS	29	128	No Demand
Stat Quality Control	STA	6	56	No Demand
Stat. Foundations of Anlytics	MGQ	43	81	Below Average Demand
State & Local Finance	LAW	11	28	Below Average Demand
State & Local Policy Makg	ELP	11	22	Below Average Demand
State & Local Policy Makg	OAP	8	14	Below Average Demand
State & Local Taxation	LAW	26	60	Below Average Demand
State & Regional Plng	PD	6	23	No Demand
State As Envir Advocate	LAW	17	44	Below Average Demand
State Constitutional Law	LAW	7	24	No Demand
State Politics	PSC	43	57	Above Average Demand
State of Nursing Science	NGC	13	12	High Demand
State of Nursing Science	NUR	6	15	Below Average Demand
State&Locl Gov Law Prac2	LAW	2	18	No Demand
Statics	EAS	54	100	Below Average Demand
Statistcl Analy for Mgrs	MGQ	41	80	Below Average Demand
Statistic Mechanics 2	PHA	6	12	Below Average Demand
Statistic Mechanics 2	PHY	4	31	No Demand
Statistical Computation	STA	6	15	Below Average Demand
Statistical Computing	STA	14	37	Below Average Demand
Statistical Data Mining II	STA	24	43	Below Average Demand
Statistical Data Mining I	STA	22	42	Below Average Demand
Statistical Genomics Res	STA	0	8	No Demand
Statistical Genomics	STA	8	53	No Demand
Statistical Mechanics 1	PHA	5	41	No Demand
Statistical Mechanics 1	PHY	14	28	Below Average Demand
Statistical Mechanics	CE	6	30	No Demand
Statistical Methods	STA	69	96	Average Demand
Statistical Mthds Inference II	CEP	22	35	Average Demand
Statistics & Instrmtatn	CHE	17	44	Below Average Demand
Statistics for Engineers	IE	24	47	Below Average Demand
Statistics	COM	12	23	Below Average Demand
Stats for Bioinformatics	STA	11	44	No Demand
Stats for Social Sciences	SSC	35	62	Below Average Demand
Stats&Modeling Geol Data	GLY	19	31	Average Demand
Statutory Interpretation	LAW	11	34	Below Average Demand
Statutory and Regulatory Draft	LAW	9	42	No Demand
Steel Design	CIE	42	90	Below Average Demand
Steel Structures	CIE	19	66	No Demand
Stereology	BMA	0	1	No Demand
Sterile Preparations	PHM	8	11	Average Demand
Stoch E-Biz & Investment	IE	4	31	No Demand
Stoch.Filtering & Contr.	MAE	6	22	No Demand
Stochastic Methods	IE	21	36	Below Average Demand
Stochastic Processes	STA	7	50	No Demand
Stochastic Simul. & Inference	CSE	27	22	High Demand
Stomag Pathol & Radiol 1	SIS	82	1	High Demand
Stomag Pathol & Radiol 2	SIS	81	80	High Demand
Stomag Pathol & Radiol 3	SIS	81	60	High Demand
Story of Arican Art & Culture	AAS	4	30	No Demand
Storytelling	LIS	14	56	No Demand
Str Determ in Org MCH Chem	CHE	14	21	Average Demand
Strat & Oper Mgt in Hcs	EEH	7	1	High Demand
Strat & Oper Mgt in Hcs	SPM	3	41	No Demand
Strat Fin Mgt & Val Creat	MGF	18	61	No Demand
Strat Fo Chang Ed Organs	ELP	13	22	Below Average Demand
Strat Fo Chang Ed Organs	OAP	14	26	Below Average Demand
Strat Plan/Budget H Care	MFC	7	36	No Demand
Strat Quality Mgt	MGO	16	40	Below Average Demand
Strat Quality Mgt	MGS	27	81	Below Average Demand
Strategic Management	MGO	41	82	Below Average Demand
Strategic Management	MGS	38	80	Below Average Demand
Strategies Property Management	END	17	36	Below Average Demand
Stratigraphy and Paleobiology	GLY	3	26	No Demand
Stratigraphy	GLY	9	32	No Demand
Stream Restoration	GEO	6	18	Below Average Demand
Street Theatre	TH	17	34	Below Average Demand
Stress Analysis	MAE	21	40	Below Average Demand
Struc Dyn Earthquak Eng 1	CIE	25	44	Below Average Demand
Struc Dyn Earthquak Eng 2	CIE	16	63	No Demand
Struc Mod Ger Phonology	GER	4	23	No Demand
Struc Reliablity & Safety	CIE	11	37	No Demand
Struc of Eng2:Gram & Lexcn	ENG	4	34	No Demand
Struc of Mod Ger Grammar	GER	7	23	Below Average Demand
Struc/Chem Character Bio	BMA	0	1	No Demand
Struct Engin Lab	CIE	54	51	High Demand
Struct of Eng:Gram&Lexicon	LIN	19	32	Below Average Demand
Struct of Eng:Sound System	ENG	5	36	No Demand
Struct of Eng:Sound System	LIN	18	35	Below Average Demand
Struct of a Non-Indo-Eur	LIN	9	26	Below Average Demand
Structural Analysis	CIE	62	106	Below Average Demand
Structural Control	CIE	11	39	No Demand
Structural Development	ART	20	18	High Demand
Structural Dynam & Control	SYS	5	97	No Demand
Structural Engrg 3	CIE	14	40	Below Average Demand
Structural Equation Model	SOC	20	25	Above Average Demand
Structural Equations	PSY	12	20	Below Average Demand
Structure and Reform of Ed	ELP	10	17	Below Average Demand
Structure of Amer Society	SOC	46	87	Below Average Demand
Structure of Mod French	FR	7	20	Below Average Demand
Structure/Global Tectonics	GLY	14	40	Below Average Demand
Structure/Tectonics Part 2	GLY	9	35	No Demand
Structures 1 Lab	ARC	25	69	Below Average Demand
Structures 1	ARC	39	122	Below Average Demand
Structures 2	ARC	19	60	Below Average Demand
Structures 3	ARC	21	82	No Demand
Structures 4	ARC	9	40	No Demand
Stuart England	HIS	26	55	Below Average Demand
Stud Field Genre: Sci Fic	ENG	7	25	No Demand
Stud Field Genre:Sci Fic	ENG	2	25	No Demand
Stud in 19th-C US Lit & Hi	ENG	33	40	Above Average Demand
Stud in Afr-American Lit	ENG	12	41	No Demand
Stud in Asian Amer Lit	ENG	19	37	Below Average Demand
Stud in Design or Technol	TH	3	11	No Demand
Stud in Native Amer Lit	ENG	29	33	Above Average Demand
Stud of African Diaspora	ENG	24	41	Below Average Demand
Student Affairs Admin	ELP	13	27	Below Average Demand
Student Development	ELP	14	27	Below Average Demand
